,user_id,isbn,rating
6985,92810,0345404793,8.0
6997,245827,0345404793,5.0
6999,11676,0345409051,8.0
7001,189973,0345409051,4.0
7004,264031,0345409051,8.0
7009,11676,0373483880,10.0
7013,114368,0373483880,10.0
7014,123883,0373483880,5.0
7017,156467,0373483880,10.0
7020,273113,0373483880,5.0
7022,11676,0375400117,9.0
7029,46398,0375400117,10.0
7030,48494,0375400117,10.0
7039,86189,0375400117,8.0
7045,135265,0375400117,10.0
7058,245827,0375400117,5.0
7067,4017,0375705856,9.0
7069,6242,0375705856,5.0
7070,6575,0375705856,8.0
7074,21014,0375705856,7.0
7083,60244,0375705856,7.0
7087,69078,0375705856,8.0
7091,89602,0375705856,5.0
7096,102967,0375705856,8.0
7104,130571,0375705856,9.0
7106,135149,0375705856,6.0
7116,190925,0375705856,7.0
7121,246311,0375705856,10.0
7127,252695,0375705856,8.0
7131,268110,0375705856,8.0
7136,6251,0375727345,6.0
7140,11676,0375727345,7.0
7143,14422,0375727345,8.0
7144,16795,0375727345,9.0
7160,31315,0375727345,9.0
7165,35857,0375727345,5.0
7167,37712,0375727345,4.0
7171,39281,0375727345,9.0
7174,43246,0375727345,8.0
7182,48025,0375727345,6.0
7194,60244,0375727345,7.0
7205,75591,0375727345,6.0
7211,86189,0375727345,8.0
7213,89602,0375727345,5.0
7217,94347,0375727345,9.0
7218,95359,0375727345,7.0
7222,100459,0375727345,8.0
7251,136139,0375727345,9.0
7252,138844,0375727345,10.0
7254,140358,0375727345,5.0
7259,147847,0375727345,5.0
7264,153662,0375727345,5.0
7272,165308,0375727345,8.0
7273,165319,0375727345,6.0
7309,204864,0375727345,7.0
7318,210485,0375727345,6.0
7324,223501,0375727345,9.0
7336,240567,0375727345,8.0
7365,11676,0380717018,5.0
7370,35859,0380717018,9.0
7371,43246,0380717018,8.0
7373,55490,0380717018,3.0
7380,100459,0380717018,9.0
7385,141902,0380717018,8.0
7386,156300,0380717018,10.0
7388,158295,0380717018,7.0
7389,163973,0380717018,9.0
7391,177072,0380717018,10.0
7400,210485,0380717018,9.0
7405,241666,0380717018,8.0
7416,11676,0380718332,9.0
7421,29259,0380718332,10.0
7425,35859,0380718332,9.0
7432,73681,0380718332,9.0
7437,100459,0380718332,9.0
7438,104636,0380718332,9.0
7443,123981,0380718332,8.0
7447,156150,0380718332,7.0
7448,163973,0380718332,9.0
7456,190925,0380718332,7.0
7471,258534,0380718332,9.0
7474,274301,0380718332,8.0
7477,114368,038076654X,5.0
7483,12982,0380807866,9.0
7486,163804,0380807866,4.0
7492,31315,0385316895,10.0
7494,112001,0385316895,10.0
7498,17950,0385497466,5.0
7503,31315,0385497466,4.0
7507,37950,0385497466,8.0
7514,87141,0385497466,8.0
7517,100459,0385497466,8.0
7519,114368,0385497466,6.0
7523,127359,0385497466,6.0
7524,135149,0385497466,7.0
7534,153662,0385497466,5.0
7539,187256,0385497466,9.0
7549,241980,0385497466,8.0
7560,11676,0385508042,9.0
7564,25981,0385508042,5.0
7572,39281,0385508042,8.0
7575,43246,0385508042,7.0
7579,55492,0385508042,9.0
7580,56554,0385508042,9.0
7581,70594,0385508042,7.0
7595,112001,0385508042,9.0
7597,126492,0385508042,7.0
7616,196077,0385508042,9.0
7646,12538,0385509456,8.0
7650,39281,0385509456,10.0
7654,69078,0385509456,9.0
7658,81492,0385509456,9.0
7662,89602,0385509456,8.0
7672,187145,0385509456,9.0
7678,210485,0385509456,10.0
7683,239584,0385509456,10.0
7687,11676,0385511612,10.0
7694,28634,0385511612,9.0
7695,36606,0385511612,5.0
7697,39281,0385511612,5.0
7700,53220,0385511612,6.0
7702,55492,0385511612,9.0
7703,56554,0385511612,9.0
7709,68555,0385511612,9.0
7710,70594,0385511612,7.0
7711,75819,0385511612,10.0
7718,97874,0385511612,5.0
7721,113270,0385511612,7.0
7722,114368,0385511612,5.0
7724,126492,0385511612,3.0
7742,190708,0385511612,8.0
7750,235105,0385511612,8.0
7752,241980,0385511612,9.0
7755,251843,0385511612,1.0
7761,6575,0385720106,7.0
7764,11676,0385720106,8.0
7765,12824,0385720106,5.0
7766,16795,0385720106,9.0
7777,37712,0385720106,7.0
7786,60244,0385720106,8.0
7793,78783,0385720106,9.0
7796,85526,0385720106,8.0
7800,94347,0385720106,7.0
7804,100459,0385720106,8.0
7809,113270,0385720106,10.0
7818,138844,0385720106,8.0
7825,162639,0385720106,7.0
7826,163804,0385720106,5.0
7828,166596,0385720106,9.0
7839,196077,0385720106,7.0
7846,216444,0385720106,5.0
7867,266056,0385720106,8.0
7871,7346,0385730586,7.0
7881,40943,0385730586,10.0
7887,55492,0385730586,10.0
7888,56554,0385730586,10.0
7890,75591,0385730586,10.0
7896,105979,0385730586,6.0
7898,114868,0385730586,8.0
7903,150979,0385730586,9.0
7918,234359,0385730586,8.0
7925,264525,0385730586,6.0
7938,93629,0425092917,7.0
7945,133747,0425092917,7.0
7955,232131,0425092917,9.0
7969,11676,0425163407,8.0
7973,21014,0425163407,8.0
7982,43246,0425163407,8.0
7990,78783,0425163407,9.0
7998,123981,0425163407,9.0
8003,140358,0425163407,5.0
8009,163973,0425163407,9.0
8023,225087,0425163407,10.0
8024,227705,0425163407,8.0
8025,236340,0425163407,8.0
8026,239594,0425163407,4.0
8027,244627,0425163407,10.0
8036,258534,0425163407,9.0
8037,264082,0425163407,5.0
8038,274301,0425163407,6.0
8040,17950,0425164403,5.0
8049,8245,0440224764,8.0
8052,13552,0440224764,9.0
8061,40889,0440224764,10.0
8074,68555,0440224764,7.0
8090,104636,0440224764,8.0
8091,105028,0440224764,7.0
8097,123981,0440224764,7.0
8099,125519,0440224764,8.0
8108,135149,0440224764,8.0
8110,140358,0440224764,5.0
8124,156467,0440224764,5.0
8148,214786,0440224764,8.0
8149,217318,0440224764,5.0
8153,227705,0440224764,9.0
8155,232945,0440224764,9.0
8160,242083,0440224764,5.0
8163,244685,0440224764,10.0
8174,258185,0440224764,7.0
8178,265115,0440224764,6.0
8188,277427,0440224764,7.0
8201,11676,0440226430,7.0
8203,16795,0440226430,9.0
8220,35857,0440226430,3.0
8262,95359,0440226430,6.0
8268,104636,0440226430,10.0
8273,110912,0440226430,10.0
8276,114368,0440226430,5.0
8281,117384,0440226430,9.0
8293,135149,0440226430,9.0
8309,156150,0440226430,7.0
8310,156467,0440226430,10.0
8312,157247,0440226430,7.0
8319,162639,0440226430,8.0
8334,178522,0440226430,8.0
8340,189973,0440226430,5.0
8348,203240,0440226430,5.0
8353,210485,0440226430,6.0
8366,226965,0440226430,5.0
8373,231210,0440226430,7.0
8383,244627,0440226430,10.0
8389,254465,0440226430,10.0
8394,264525,0440226430,10.0
8410,11676,044023722X,8.0
8421,23902,044023722X,6.0
8430,28634,044023722X,9.0
8445,38273,044023722X,5.0
8447,39467,044023722X,6.0
8455,48025,044023722X,8.0
8477,68555,044023722X,4.0
8518,112001,044023722X,9.0
8528,122429,044023722X,3.0
8530,125519,044023722X,8.0
8538,134434,044023722X,6.0
8539,135149,044023722X,8.0
8554,146113,044023722X,7.0
8560,156467,044023722X,10.0
8563,164323,044023722X,8.0
8565,165308,044023722X,8.0
8570,170513,044023722X,9.0
8586,185384,044023722X,8.0
8620,216683,044023722X,8.0
8622,217318,044023722X,5.0
8648,240567,044023722X,8.0
8655,244627,044023722X,10.0
8665,258534,044023722X,10.0
8676,271448,044023722X,10.0
8684,7346,0446353205,7.0
8686,11676,0446353205,10.0
8693,159506,0446353205,8.0
8694,162639,0446353205,8.0
8702,11676,0446358592,7.0
8714,37950,0446360856,7.0
8715,53220,0446360856,7.0
8718,87141,0446360856,8.0
8720,107784,0446360856,5.0
8727,163804,0446360856,7.0
8735,14422,0446364800,8.0
8741,68555,0446364800,5.0
8744,87141,0446364800,8.0
8754,140358,0446364800,5.0
8756,143175,0446364800,10.0
8766,225763,0446364800,7.0
8769,244685,0446364800,5.0
8782,217318,0446600466,5.0
8783,258534,0446600466,7.0
8785,11676,0446600474,8.0
8789,35836,0446600474,4.0
8790,53220,0446600474,8.0
8799,196077,0446600474,8.0
8801,204864,0446600474,7.0
8803,258534,0446600474,7.0
8806,6543,0446605484,10.0
8821,53220,0446605484,10.0
8822,55490,0446605484,10.0
8831,78973,0446605484,8.0
8835,95359,0446605484,7.0
8840,125519,0446605484,8.0
8862,204864,0446605484,8.0
8865,207782,0446605484,8.0
8866,208406,0446605484,9.0
8872,225087,0446605484,10.0
8873,232945,0446605484,8.0
8876,240567,0446605484,9.0
8882,258534,0446605484,8.0
8887,261829,0446605484,8.0
8892,11676,0446606383,8.0
8893,35859,0446606383,8.0
8898,100459,0446606383,7.0
8906,204864,0446606383,7.0
8910,236340,0446606383,7.0
8913,244685,0446606383,5.0
8915,258534,0446606383,7.0
8925,11676,0446610399,10.0
8926,16795,0446610399,6.0
8931,36606,0446610399,8.0
8947,78783,0446610399,8.0
8948,78973,0446610399,7.0
8952,92810,0446610399,9.0
8954,102967,0446610399,10.0
8957,123883,0446610399,5.0
8959,130571,0446610399,6.0
8960,136382,0446610399,6.0
8977,168245,0446610399,7.0
8984,201290,0446610399,4.0
9001,247447,0446610399,10.0
9008,264525,0446610399,6.0
9009,2276,0446612790,10.0
9012,11676,0446612790,8.0
9017,35859,0446612790,8.0
9020,43246,0446612790,9.0
9021,48025,0446612790,8.0
9025,53220,0446612790,10.0
9042,110912,0446612790,9.0
9043,110934,0446612790,7.0
9050,126492,0446612790,4.0
9055,143415,0446612790,6.0
9063,177072,0446612790,9.0
9064,187256,0446612790,9.0
9069,193898,0446612790,8.0
9074,204864,0446612790,9.0
9077,217318,0446612790,5.0
9078,218552,0446612790,7.0
9080,227250,0446612790,10.0
9088,241980,0446612790,10.0
9094,261829,0446612790,7.0
9100,11676,0449006522,8.0
9102,16795,0449006522,7.0
9113,48025,0449006522,10.0
9119,92810,0449006522,7.0
9133,187517,0449006522,8.0
9135,193458,0449006522,7.0
9139,219683,0449006522,5.0
9140,225199,0449006522,9.0
9143,232945,0449006522,8.0
9151,4017,0449911004,8.0
9152,6575,0449911004,8.0
9154,11676,0449911004,7.0
9156,35859,0449911004,9.0
9157,39281,0449911004,5.0
9158,60244,0449911004,7.0
9179,255489,0449911004,8.0
9181,268110,0449911004,8.0
9182,271448,0449911004,8.0
9184,11676,0451162072,8.0
9186,55490,0451162072,10.0
9189,69389,0451162072,6.0
9190,70666,0451162072,8.0
9191,95359,0451162072,8.0
9192,104399,0451162072,10.0
9193,129851,0451162072,8.0
9204,219683,0451162072,6.0
9208,11676,0451186648,7.0
9210,47316,0451186648,9.0
9214,157247,0451186648,9.0
9216,174892,0451186648,8.0
9227,6575,0452282152,6.0
9229,8245,0452282152,10.0
9238,21014,0452282152,8.0
9242,26544,0452282152,10.0
9245,29259,0452282152,9.0
9249,30511,0452282152,7.0
9250,31556,0452282152,8.0
9256,37712,0452282152,8.0
9265,46398,0452282152,6.0
9273,55492,0452282152,8.0
9302,85526,0452282152,7.0
9304,88693,0452282152,8.0
9327,110973,0452282152,6.0
9330,113519,0452282152,10.0
9333,114988,0452282152,7.0
9355,135149,0452282152,9.0
9377,150979,0452282152,9.0
9395,165319,0452282152,6.0
9419,194600,0452282152,7.0
9421,196077,0452282152,8.0
9438,207782,0452282152,8.0
9439,211426,0452282152,7.0
9444,217740,0452282152,8.0
9451,224349,0452282152,9.0
9460,236757,0452282152,9.0
9463,240567,0452282152,4.0
9477,251844,0452282152,8.0
9484,266056,0452282152,9.0
9489,270713,0452282152,8.0
9499,11676,051512219X,9.0
9505,76151,051512219X,10.0
9507,123883,051512219X,5.0
9509,143175,051512219X,9.0
9510,153662,051512219X,9.0
9515,187256,051512219X,8.0
9517,189973,051512219X,6.0
9518,218552,051512219X,4.0
9523,254465,051512219X,10.0
9525,265115,051512219X,8.0
9526,273113,051512219X,5.0
9538,40889,0515130389,8.0
9542,59172,0515130389,8.0
9546,78553,0515130389,10.0
9553,114368,0515130389,10.0
9555,123883,0515130389,5.0
9558,153662,0515130389,9.0
9559,163973,0515130389,6.0
9567,189835,0515130389,5.0
9568,189973,0515130389,6.0
9569,200226,0515130389,7.0
9574,226965,0515130389,8.0
9575,227520,0515130389,9.0
9583,264031,0515130389,10.0
9588,278418,0515130389,8.0
9590,11676,051513290X,5.0
9591,16795,051513290X,8.0
9603,15408,0517122707,7.0
9609,69078,0517122707,9.0
9610,75591,0517122707,10.0
9618,101606,0517122707,8.0
9653,104399,0590629719,10.0
9655,143253,0590629719,10.0
9673,93363,0671023616,9.0
9690,218552,0671023616,5.0
9693,236340,0671023616,8.0
9697,274301,0671023616,10.0
9702,11676,0671027387,10.0
9736,92810,0671027387,7.0
9740,105979,0671027387,3.0
9750,158226,0671027387,3.0
9762,197659,0671027387,9.0
9772,223087,0671027387,6.0
9782,255489,0671027387,6.0
9792,11676,0671042572,10.0
9796,43246,0671042572,7.0
9803,78783,0671042572,8.0
9806,94853,0671042572,9.0
9809,113519,0671042572,9.0
9821,200226,0671042572,8.0
9823,218552,0671042572,7.0
9825,230522,0671042572,7.0
9832,269566,0671042572,7.0
9834,11676,0679450408,9.0
9835,31315,0679450408,8.0
9839,140358,0679450408,5.0
9844,199416,0679450408,5.0
9846,236340,0679450408,8.0
9855,11676,0684848783,6.0
9858,15408,0684848783,10.0
9862,26583,0684848783,10.0
9880,105517,0684848783,7.0
9885,113270,0684848783,3.0
9888,125774,0684848783,10.0
9890,130571,0684848783,7.0
9904,187256,0684848783,9.0
9918,231210,0684848783,8.0
9933,11676,0743486226,8.0
9948,75819,0743486226,10.0
9959,224764,0743486226,8.0
9965,56959,0786863986,9.0
9969,89602,0786863986,5.0
9978,52917,0804117934,8.0
9984,23768,140003180X,7.0
9989,88693,140003180X,8.0
9990,89602,140003180X,8.0
9991,95359,140003180X,8.0
9999,210485,140003180X,10.0
10010,7346,155874262X,7.0
10015,11676,155874262X,7.0
10018,14422,155874262X,7.0
10023,29259,155874262X,10.0
10026,37950,155874262X,6.0
10029,40889,155874262X,10.0
10033,48494,155874262X,10.0
10049,94853,155874262X,9.0
10058,113519,155874262X,9.0
10062,125519,155874262X,10.0
10075,170634,155874262X,8.0
10079,185233,155874262X,5.0
10084,200226,155874262X,7.0
10085,210485,155874262X,9.0
10090,236283,155874262X,10.0
10093,265115,155874262X,5.0
10096,271448,155874262X,9.0
10100,6242,0060987103,7.0
10101,6543,0060987103,10.0
10103,6575,0060987103,9.0
10105,7346,0060987103,7.0
10109,11676,0060987103,9.0
10123,30511,0060987103,6.0
10128,37712,0060987103,9.0
10133,60244,0060987103,7.0
10141,83671,0060987103,9.0
10142,89602,0060987103,6.0
10144,91113,0060987103,9.0
10150,96448,0060987103,8.0
10152,110934,0060987103,9.0
10156,115003,0060987103,5.0
10166,129851,0060987103,8.0
10167,130571,0060987103,6.0
10171,138844,0060987103,9.0
10173,142524,0060987103,9.0
10179,150979,0060987103,6.0
10187,162639,0060987103,5.0
10189,165308,0060987103,9.0
10190,168047,0060987103,9.0
10195,170513,0060987103,7.0
10197,184299,0060987103,7.0
10213,225763,0060987103,5.0
10215,227520,0060987103,10.0
10217,229741,0060987103,8.0
10223,234359,0060987103,6.0
10237,255489,0060987103,7.0
10251,271448,0060987103,9.0
10256,2110,0151008116,5.0
10261,11676,0151008116,6.0
10264,16795,0151008116,10.0
10271,38281,0151008116,9.0
10277,66942,0151008116,8.0
10285,98391,0151008116,9.0
10288,113519,0151008116,9.0
10300,136348,0151008116,7.0
10323,207782,0151008116,8.0
10329,223501,0151008116,7.0
10337,246311,0151008116,6.0
10345,271705,0151008116,9.0
10352,206534,0375704965,8.0
10353,266226,0375704965,9.0
10356,8681,0525947647,10.0
10361,36299,0525947647,9.0
10370,70594,0525947647,9.0
10371,87555,0525947647,10.0
10373,97874,0525947647,10.0
10377,107784,0525947647,8.0
10378,110973,0525947647,7.0
10381,122429,0525947647,10.0
10395,187145,0525947647,8.0
10406,218552,0525947647,5.0
10409,225595,0525947647,9.0
10415,255489,0525947647,6.0
10421,6575,0804111359,2.0
10422,11676,0804111359,6.0
10429,37712,0804111359,4.0
10438,75591,0804111359,10.0
10447,126736,0804111359,5.0
10449,133747,0804111359,8.0
10453,146348,0804111359,10.0
10463,204864,0804111359,9.0
10467,222296,0804111359,10.0
10469,224349,0804111359,6.0
10473,234828,0804111359,7.0
10488,5582,1558744150,5.0
10490,11676,1558744150,10.0
10491,16795,1558744150,8.0
10492,17950,1558744150,8.0
10495,29259,1558744150,10.0
10497,35857,1558744150,8.0
10508,104636,1558744150,5.0
10509,105517,1558744150,7.0
10511,112001,1558744150,10.0
10513,122793,1558744150,8.0
10516,127200,1558744150,9.0
10519,138844,1558744150,8.0
10520,148744,1558744150,8.0
10523,153662,1558744150,9.0
10526,170634,1558744150,8.0
10528,185233,1558744150,5.0
10534,200226,1558744150,5.0
10545,251843,1558744150,5.0
10547,261829,1558744150,7.0
10549,268932,1558744150,9.0
10554,81560,006102063X,7.0
10556,93047,006102063X,7.0
10563,254899,006102063X,5.0
10564,4017,006000438X,10.0
10565,6242,006000438X,6.0
10566,6575,006000438X,9.0
10568,10560,006000438X,8.0
10569,11676,006000438X,6.0
10575,89602,006000438X,5.0
10584,148258,006000438X,6.0
10585,149908,006000438X,8.0
10593,224349,006000438X,9.0
10599,93047,0060013117,7.0
10600,94951,0060013117,10.0
10601,98391,0060013117,9.0
10602,114988,0060013117,8.0
10607,210485,0060199563,9.0
10620,142524,0060391448,9.0
10632,98391,0060502320,8.0
10654,16795,0060930535,4.0
10711,85526,0060930535,8.0
10721,105979,0060930535,9.0
10723,107784,0060930535,9.0
10725,112001,0060930535,10.0
10728,113270,0060930535,8.0
10741,135149,0060930535,6.0
10742,136382,0060930535,3.0
10746,138844,0060930535,9.0
10799,204864,0060930535,9.0
10825,234828,0060930535,3.0
10826,236757,0060930535,8.0
10828,239594,0060930535,8.0
10860,66942,0060934700,7.0
10861,76626,0060934700,9.0
10864,158226,0060934700,7.0
10868,206534,0060934700,9.0
10870,234828,0060934700,9.0
10873,245410,0060934700,7.0
10875,11676,0060934719,8.0
10876,76626,0060934719,9.0
10881,114988,0060934719,8.0
10885,142524,0060934719,9.0
10892,218552,0060934719,5.0
10895,234359,0060934719,7.0
10906,225763,0060976977,5.0
10910,60244,0061020699,8.0
10924,254899,0061020699,9.0
10929,89602,0061020702,6.0
10939,214786,0061020702,10.0
10941,234828,0061020702,10.0
10944,265313,0061020702,9.0
10946,6543,0061020710,6.0
10950,40943,0061020710,9.0
10978,234828,0061020710,10.0
10979,236058,0061020710,9.0
10986,254899,0061020710,10.0
10987,265313,0061020710,8.0
10993,254899,0061050474,9.0
10995,254899,0061052515,9.0
10997,254899,0061052523,9.0
10998,16795,0061092819,8.0
11001,112001,0061092819,10.0
11002,122793,0061092819,8.0
11008,163804,0061094595,7.0
11013,11676,0062502174,9.0
11031,225763,0062502174,9.0
11032,4017,0064401774,10.0
11033,11676,0064401774,8.0
11040,249894,0064401774,8.0
11042,7346,0064471047,9.0
11048,60244,0064471047,9.0
11056,104636,0064471047,10.0
11065,162639,0064471047,10.0
11067,171118,0064471047,9.0
11070,193458,0064471047,9.0
11073,206534,0064471047,10.0
11077,211919,0064471047,10.0
11079,226965,0064471047,9.0
11080,229741,0064471047,8.0
11083,14422,0064472264,9.0
11089,127359,0064472264,7.0
11093,156150,0064472264,7.0
11098,43246,0066238501,10.0
11102,85526,0066238501,10.0
11103,88733,0066238501,8.0
11104,109574,0066238501,10.0
11110,179978,0066238501,10.0
11114,4017,014028009X,9.0
11116,5582,014028009X,10.0
11117,6575,014028009X,4.0
11118,8067,014028009X,5.0
11120,11676,014028009X,8.0
11127,23902,014028009X,9.0
11129,28634,014028009X,7.0
11133,37712,014028009X,10.0
11134,43246,014028009X,8.0
11142,68555,014028009X,4.0
11144,78834,014028009X,7.0
11147,89602,014028009X,5.0
11156,104636,014028009X,6.0
11160,110912,014028009X,10.0
11164,114868,014028009X,10.0
11177,143253,014028009X,10.0
11183,153662,014028009X,9.0
11186,162639,014028009X,8.0
11187,165308,014028009X,10.0
11197,189973,014028009X,5.0
11198,190925,014028009X,7.0
11200,196077,014028009X,5.0
11207,207782,014028009X,8.0
11211,217740,014028009X,7.0
11212,219546,014028009X,8.0
11216,225763,014028009X,5.0
11219,229741,014028009X,7.0
11221,232131,014028009X,7.0
11235,254465,014028009X,10.0
11237,265115,014028009X,7.0
11247,6575,0140298479,6.0
11249,11676,0140298479,3.0
11250,13552,0140298479,9.0
11251,15418,0140298479,8.0
11258,23902,0140298479,10.0
11265,36907,0140298479,10.0
11267,40943,0140298479,10.0
11272,60244,0140298479,8.0
11281,78973,0140298479,9.0
11285,88283,0140298479,10.0
11286,91113,0140298479,8.0
11288,100906,0140298479,7.0
11310,156150,0140298479,8.0
11323,189973,0140298479,5.0
11324,193458,0140298479,9.0
11341,229011,0140298479,6.0
11345,248718,0140298479,5.0
11350,254465,0140298479,10.0
11356,271705,0140298479,9.0
11364,201290,0140367470,8.0
11375,271705,0140620664,10.0
11378,11676,014100018X,10.0
11383,37644,014100018X,8.0
11385,43246,014100018X,10.0
11396,114868,014100018X,9.0
11402,133747,014100018X,8.0
11405,136139,014100018X,8.0
11412,177072,014100018X,9.0
11416,196077,014100018X,9.0
11419,227705,014100018X,9.0
11438,204864,0141301066,10.0
11440,245827,0141301066,5.0
11443,102967,0141301104,8.0
11460,6543,0142001740,9.0
11461,6575,0142001740,8.0
11468,8681,0142001740,9.0
11475,16795,0142001740,10.0
11485,29259,0142001740,10.0
11491,35859,0142001740,9.0
11493,36606,0142001740,10.0
11495,37712,0142001740,9.0
11513,56554,0142001740,10.0
11514,60244,0142001740,8.0
11515,60337,0142001740,8.0
11522,66942,0142001740,7.0
11547,86189,0142001740,6.0
11551,89602,0142001740,9.0
11633,157247,0142001740,8.0
11641,163804,0142001740,7.0
11645,168047,0142001740,10.0
11658,182085,0142001740,9.0
11666,187256,0142001740,10.0
11671,193458,0142001740,9.0
11678,203240,0142001740,5.0
11690,210485,0142001740,9.0
